ChaveInstrumento,NomeContratado,NomeUnidadeGestoraReferencia,ModalidadeLicitacao,ValorTotalContratacaoInstrumento,ValorAtualContratacaoInstrumento,percentual_sobrecusto
051E0700001-2025.051E0700001.01.0010-000010-2025-000084-2025,HGX COMERCIAL DE PRODUTOS EM GERAL LTDA,Prefeitura Municipal de Muqui,Pregão Eletrônico,351847.9,314814.16,-10.525496954792127
067E0100001-2026.067E0100001.09.0023-000010-2026,"MB COMERCIO, SERVICOS E LOCACOES LTDA",Serviço Autônomo de Água e Esgoto São Mateus,,130980.0,130980.0,0.0
051E0700001-2025.051E0700001.02.0001-000002-2025-000035-2025,MATHEUS OLIVEIRA DOS SANTOS,Prefeitura Municipal de Muqui,Pregão Eletrônico,49500.0,61875.0,25.0
051E0700001-2025.051E0700001.09.0001-000001-2025,RMA ASSESSORIA E CONSULTORIA EIRELI,Prefeitura Municipal de Muqui,,62700.0,125400.0,100.0
051E0700001-2025.051E0700001.09.0047-000029-2025,COMERCIO J L GAS  AGUA LTDA,Prefeitura Municipal de Muqui,,5900.0,7316.0,24.0
051E0700001-2025.051E0700001.09.0130-000090-2025,MAPFRE SEGUROS GERAIS S/A,Prefeitura Municipal de Muqui,,58200.0,65452.01,12.460498281786945
051E0700001-2025.051E0700001.10.0009-000022-2025,GRUPO ESPIRITA DE MUQUI,Prefeitura Municipal de Muqui,,80000.0,160000.0,100.0
051E0700001-2025.051E0700001.16.0005-000107-2025-000060-2025,T M A SOLUCOES TECNOLOGICAS EIRELI,Prefeitura Municipal de Muqui,,57811.2,57811.2,0.0
051E0700001-2025.051E0700001.16.0009-000040-2024-000127-2025,THOMPSON ENGENHARIA LTDA,Prefeitura Municipal de Muqui,,2969833.47,3076473.32,3.5907686770059746
051E0700001-2025.051E0700001.16.0012-000009-2025-000133-2025,PORTO LIVRE IMPORTACAO E EXPORTACAO LTDA,Prefeitura Municipal de Muqui,,138000.0,138000.0,0.0
051E0700001-2025.051E0700001.16.0012-000009-2025-000134-2025,PORTO LIVRE IMPORTACAO E EXPORTACAO LTDA,Prefeitura Municipal de Muqui,,138000.0,138000.0,0.0
051L0200001-2025.051L0200001.09.0015-000004-2025,MIL SERVIÇOS DE INFORMÁTICA,Câmara Municipal de Muqui,,15600.0,31200.0,100.0
052E0500001-2025.052E0500001.01.0004-000005-2025-000014-2025,INSTITUTO HERMES PARDINI S/A,Fundo Municipal de Saúde de Nova Venécia,Pregão Eletrônico,214996.35,214996.35,0.0
052E0500001-2025.052E0500001.09.0003-000001-2025,CONSORCIO PUBLICO DA REGIÃO NORTE DO ESPIRITO SANTO,Fundo Municipal de Saúde de Nova Venécia,,1457300.4,2914600.8,100.0
052E0500001-2025.052E0500001.09.0004-000003-2025,CONSORCIO PUBLICO DA REGIÃO NORTE DO ESPIRITO SANTO,Fundo Municipal de Saúde de Nova Venécia,,480000.0,600000.0,25.0
052E0500001-2025.052E0500001.09.0011-000009-2025,CONSORCIO PUBLICO DA REGIÃO NORTE DO ESPIRITO SANTO,Fundo Municipal de Saúde de Nova Venécia,,1580794.27,2675190.31,69.2307696687185
052E0500002-2025.052E0500002.09.0001-000001-2025,CASA DE REPOUSO ACONCHEGO INTERLAGOS LTDA,Fundo Municipal de Assistência Social de Nova Venécia,,102000.0,208551.12,104.46188235294119
052E0700001-2025.052E0700001.01.0002-000001-2025-000023-2025,RKA CONSTRUCOES LTDA,Prefeitura Municipal de Nova Venécia,Concorrência,319550.0,318136.25,-0.4424190267563762
052E0500001-2025.052E0500001.10.0002-000011-2025,SOCIEDADE BENEFICENTE SAO CAMILO,Fundo Municipal de Saúde de Nova Venécia,,7489456.68,8737699.46,16.666666666666682
052E0500001-2025.052E0500001.10.0003-000012-2025,SOCIEDADE BENEFICENTE SAO CAMILO,Fundo Municipal de Saúde de Nova Venécia,,538570.56,1077141.12,100.0
052E0700001-2025.052E0700001.01.0026-000020-2025-000015-2026,CONILON TRANSPORTES E SERVICOS LTDA,Prefeitura Municipal de Nova Venécia,Pregão Eletrônico,979997.29,979997.29,0.0
052E0700001-2025.052E0700001.09.0010-000021-2025,A V P CONSTRUÇOES LTDA,Prefeitura Municipal de Nova Venécia,,39850.04,59762.67,49.968908437733056
052E0700001-2025.052E0700001.09.0052-000089-2025,TPA ENGENHARIA E CONSTRUÇÕES LTDA,Prefeitura Municipal de Nova Venécia,,840864.64,1038078.78,23.45373210128089
070E0700001-2026.070E0700001.01.0004-000002-2026-000115-2026,ALPHA TECNOLOGIA D INFORMAÇAO LTDA,Prefeitura Municipal de Sooretama,Pregão Eletrônico,96427.0,96427.0,0.0
070E0700001-2026.070E0700001.09.0005-000107-2026,NOVAISSOLUTION INSTALACAO E MANUTENCAO LTDA,Prefeitura Municipal de Sooretama,,31000.0,31000.0,0.0
070E0700001-2026.070E0700001.16.0007-000031-2024-000052-2026,CENTRO AMERICA COM.SERVICO GESTAO TECNOLOGICA LTDA,Prefeitura Municipal de Sooretama,,9683242.11,9683242.11,0.0
052L0200001-2025.052L0200001.01.0001-000002-2024-000001-2025,PLENARY SOLUCOES EM TECNOLOGIA LTDA,Câmara Municipal de Nova Venécia,Pregão Eletrônico,62671.92,36210.44,-42.22222647718467
052L0200001-2025.052L0200001.01.0003-000001-2025-000009-2025,E E L PRODUCOES DE SOFTWARE LTDA,Câmara Municipal de Nova Venécia,Pregão Eletrônico,232566.97,559366.21,140.5183375782038
052E0700001-2025.052E0700001.17.0001-000002-2025-000024-2025,COOPERATIVA VENECIANA DOS AGRICULTORES FAMILIARES - COOVAF,Prefeitura Municipal de Nova Venécia,,423316.56,646465.92,52.71453590192645
071E0500001-2026.071E0500001.09.0002-000008-2026,CONSORCIO PUBLICO DA REGIAO POLO SUL- CIM POLO SUL,Fundo Municipal de Saúde de Vargem Alta,,1000000.0,1000000.0,0.0
071E0700001-2026.071E0700001.01.0008-000020-2025-000262-2025,FAZZY TELECOM LTDA,Prefeitura Municipal de Vargem Alta,Pregão Eletrônico,925039.92,925039.92,0.0
071E0700001-2026.071E0700001.16.0004-000049-2025-000066-2026,MAPA CONTRUTORA E SERVIÇOS LTDA,Prefeitura Municipal de Vargem Alta,,1451117.33,1451117.33,0.0
053E0500001-2025.053E0500001.09.0004-000012-FMDS-2025,Consórcio Público da Região Noroeste - CIM NOROESTE,Fundo Municipal de Saúde de Pancas,,780000.0,975000.0,25.0
053E0500001-2025.053E0500001.09.0009-000084-FMDS-2025,ADELSON GOMES PIMENTEL,Fundo Municipal de Saúde de Pancas,,46000.0,57500.0,25.0
053E0500002-2025.053E0500002.10.0002-000048-FMAS-2025,DJALMA QUINTINO MALTA FILHO,Fundo Municipal de Assistência Social de Pancas,,28200.0,57856.56,105.1651063829787
053E0500002-2025.053E0500002.16.0001-000005-2024-000003-FMAS-2025,PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,Fundo Municipal de Assistência Social de Pancas,,300000.0,600000.0,100.0
072E0700001-2026.072E0700001.01.0002-000002-2026-000015-2026,COOP SERRANA - COOPERATIVA DE TRANSPORTE SUL SERRANA CAPIXABA,Prefeitura Municipal de Venda Nova do Imigrante,Pregão Eletrônico,4687890.67,4687890.67,0.0
072E0700001-2026.072E0700001.09.0006-000010-2026,B2 ENGENHARIA LTDA,Prefeitura Municipal de Venda Nova do Imigrante,,130000.0,130000.0,0.0
072E0700001-2026.072E0700001.17.0002-000002-2026-000041-2026,IOLANDA XAVIER,Prefeitura Municipal de Venda Nova do Imigrante,,421386.24,421386.24,0.0
053E0700001-2025.053E0700001.01.0003-000006-2025-000026-SMO-2025,AGROPECUARIA ARARIBOIA LTDA - ME,Prefeitura Municipal de Pancas,Pregão Eletrônico,204000.0,415688.4,103.76882352941178
053E0700001-2025.053E0700001.01.0010-000003-2025-000078-PMP-2025,GUERRA UNIAO CONSTRUTORA LTDA,Prefeitura Municipal de Pancas,Concorrência,699500.0,699500.0,0.0
053E0700001-2025.053E0700001.01.0013-000004-2025-000079-PMP-2025,NIMAZZI CONSTRUCOES E REFORMAS LTDA,Prefeitura Municipal de Pancas,Concorrência,126000.0,142735.1,13.2818253968254
073E0700001-2026.073E0700001.10.0003-000033-2026,NASSAU EDITORIA RADIO E TV LTDA,Prefeitura Municipal de Viana,,2376.0,2376.0,0.0
073E0700001-2026.073E0700001.10.0008-000065-2026,SIMONE MENDES PRODUCOES MUSICAIS LTDA,Prefeitura Municipal de Viana,,900000.0,900000.0,0.0
074E0700001-2026.074E0700001.01.0002-000001-2026-000008-2026,KRAUSE  BREGER LTDA ME,Prefeitura Municipal de Vila Pavão,Pregão Eletrônico,67283.13,67283.13,0.0
074E0700001-2026.074E0700001.01.0006-000006-2026-000033-2026,EMPREENDIMENTOS WG LTDA,Prefeitura Municipal de Vila Pavão,Pregão Eletrônico,34866.63,34866.63,0.0
074E0700001-2026.074E0700001.01.0006-000006-2026-000034-2026,FORTLASER COMERCIO E INDUSTRIA LTDA,Prefeitura Municipal de Vila Pavão,Pregão Eletrônico,1865.49,1865.49,0.0
074E0700001-2026.074E0700001.01.0012-000009-2026-000049-2026,PLENA TELECOM LTDA,Prefeitura Municipal de Vila Pavão,Pregão Eletrônico,134265.6,134265.6,0.0
074E0500001-2026.074E0700001.01.0012-000009-2026-000050-2026,PLENA TELECOM LTDA,Fundo Municipal de Saúde de Vila Pavão,Pregão Eletrônico,72576.0,72576.0,0.0
053E0700001-2025.053E0700001.01.0023-000025-2025-000087-PMP-2025,SEGUROS SURA S/A,Prefeitura Municipal de Pancas,Pregão Eletrônico,11583.82,13089.97,13.002187533991375
053E0700001-2025.053E0700001.09.0023-000086-PMP-2025,MASCARENHAS TOPOGRAFIA LDA - ME,Prefeitura Municipal de Pancas,,16200.0,16200.0,0.0
053E0700001-2025.053E0700001.16.0001-000017-2024-000022-PMP-2025,PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,Prefeitura Municipal de Pancas,,2266573.0,2833216.25,25.0
053L0200001-2025.053L0200001.09.0001-000003-2025,POSTO DE COMBUSTÍVEIS PANCAS LTDA,Câmara Municipal de Pancas,,35250.0,35545.11,0.8371914893617037
053L0200001-2025.053L0200001.16.0001-000001-2024-000004-2025,LOCASIL LOCACAO E SERVICOS LTDA,Câmara Municipal de Pancas,,44148.0,44148.0,0.0
054E0500004-2025.054E0500004.01.0001-000001-2025-000015-FMS-2025,SG CONSTRUÇÃO CIVIL EIRELI - ME,Fundo Municipal de Saúde de Pedro Canário,Concorrência,1446639.42,1446639.42,0.0
054E0500004-2025.054E0500004.09.0001-000002-FMS-2025,CONSÓRCIO PÚBLICO DA REGIÃO NORTE DO ES-CIM NORTE/ES,Fundo Municipal de Saúde de Pedro Canário,,209181.09,216615.29,3.5539541361028437
054E0700001-2025.054E0700001.01.0003-000031-2025-000208-SEMASH-2025,POAR REFRIGERAÇÃO E SERVIÇOS EM GERAL EIRELI,Prefeitura Municipal de Pedro Canário,Pregão Eletrônico,174000.0,174000.0,0.0
076E0600012-2026.076E0600012.09.0001-71-2026,START CONSTRUÇÕES E SERVIÇOS EIRELI EPP,Secretaria Municipal de Serviços Urbanos de Vila Velha,,23974904.16,23974904.16,0.0
054E0700001-2025.054E0700001.01.0011-000001-2025-000155-2025,REAL VIX ENGENHARIA LTDA,Prefeitura Municipal de Pedro Canário,Concorrência,2135064.81,2135064.81,0.0
077E0500001-2026.077E0500001.09.0002-62342768-2026,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,Fundo Municipal de Saúde de Vitória,,1259100.0,1259100.0,0.0
054E0700001-2025.054E0700001.02.0005-000003-2025-000102-2025,GBC SOLAR E ELETRICA LTDA,Prefeitura Municipal de Pedro Canário,Pregão Eletrônico,242788.04,242788.04,0.0
077E0600007-2026.077E0600022.01.0008-11-2026-76-2026,FL EVENTOS LTDA,Secretaria Municipal de Cidadania e Direitos Humanos de Vitória,Pregão Eletrônico,213545.0,249351.5,16.767660212133272
054E0700001-2025.054E0700001.02.0008-000002-2025-000156-2025,CARLOS PERICLES AMORIM COSTA-ME,Prefeitura Municipal de Pedro Canário,Pregão Eletrônico,1098970.0,2647190.0,140.87918687498293
054E0700001-2025.054E0700001.02.0008-000002-2025-000137-2025,ECOSERVEN EMPREENDIMENTOS E SERVICOS LTDA,Prefeitura Municipal de Pedro Canário,Pregão Eletrônico,347051.0,694102.0,100.0
054E0700001-2025.054E0700001.02.0012-000012-2025-000041-SEMASH-2026,ECOSERVEN EMPREENDIMENTOS E SERVICOS LTDA,Prefeitura Municipal de Pedro Canário,Pregão Eletrônico,723568.0,723568.0,0.0
054E0700001-2025.054E0700001.02.0012-000012-2025-000187-2025,ADERILZA DE JESUS COSTA - ME,Prefeitura Municipal de Pedro Canário,Pregão Eletrônico,164265.0,164265.0,0.0
054E0700001-2025.054E0700001.02.0012-000012-2025-000188-2025,ECOSERVEN EMPREENDIMENTOS E SERVICOS LTDA,Prefeitura Municipal de Pedro Canário,Pregão Eletrônico,204207.0,204207.0,0.0
054E0700001-2025.054E0700001.02.0012-000012-2025-000189-2025,K.C.S.S.SIQUEIRA MATERIAL DE CONSTRUÇAO -EPP,Prefeitura Municipal de Pedro Canário,Pregão Eletrônico,272673.0,272673.0,0.0
054E0700001-2025.054E0700001.02.0021-000021-2025-000181-SEMASH-2025,HERO COMERCIO E SERVICOS LTDA,Prefeitura Municipal de Pedro Canário,Pregão Eletrônico,19712.0,19712.0,0.0
054E0700001-2025.054E0700001.09.0004-000060-2025,59.457.441 ANDRE DE SOUZA AMADO ALVES,Prefeitura Municipal de Pedro Canário,,50000.0,50000.0,0.0
054E0700001-2025.054E0700001.09.0006-000081-2025,TECH PIGNATON TELECOMUNICAÇÕES LTDA,Prefeitura Municipal de Pedro Canário,,34800.0,105841.71,204.14284482758626
054E0700001-2025.054E0700001.09.0019-000147-2025,EL PRODUÇÕES DE SOFTWARE LTDA,Prefeitura Municipal de Pedro Canário,,192357.78,251450.79,30.720363896900878
054E0700001-2025.054E0700001.10.0011-000061-2025,BOBBY SOLUCOES EDUCATIVAS LTDA,Prefeitura Municipal de Pedro Canário,,515300.0,515300.0,0.0
078E0700001-2026.078E0700001.09.0003-000015-2026,DOMINARE CONSTRUÇÕES E EMPREENDIMENTOS LTDA,Prefeitura Municipal de Governador Lindenberg,,44069.3,44069.3,0.0
054E0700001-2025.054E0700001.10.0025-000087-2025,ASSOCIACAO ATLETICA CANARIO,Prefeitura Municipal de Pedro Canário,,129600.0,129600.0,0.0
054E0700001-2025.054E0700001.16.0003-000001-2025-000130-2025,SR COMERCIO E SERVIÇOS EIRELI EPP,Prefeitura Municipal de Pedro Canário,,30312.0,62054.64,104.71971496437054
054E0700001-2025.054E0700001.16.0009-000016-2024-000210-SEMED-2025,MAQFORT MAQUINAS E EQUIPAMENTOS EIRELI ME,Prefeitura Municipal de Pedro Canário,,235150.5,235150.5,0.0
078E0700001-2026.078E0700001.16.0001-000006-2025-000052-2026,TRÊS PONTOS SERVICOS LTDA,Prefeitura Municipal de Governador Lindenberg,,434100.0,489300.0,12.715964063579822
054E0700001-2025.054E0700001.16.0010-000004-2025-000234-SEMED-2025,BRINK MOBIL EQUIPAMENTOS EDUCACIONAIS LTDA,Prefeitura Municipal de Pedro Canário,,197514.92,197514.92,0.0
054L0200001-2025.054L0200001.09.0002-000001-2025,CONVICTA CORRETORA E ADMINISTRADORA DE SEGUROS LTDA,Câmara Municipal de Pedro Canário,,6510.88,13021.76,100.0
500E0100030-2026.500E0100030.16.0001-008/2024-2024-2026.000002.49204.01-2026,"ARGOSVIG SEGURANCA, VIGILANCIA E INTELIGENCIA EIRELI",Instituto de Pesos e Medidas do Estado do Espirito Santo,,26723.92,26723.92,0.0
500E0500029-2026.500E0500029.09.0001-2026.000001.47901.05-2026,LL VERSATIL LTDA,Fundo Estadual de Assistência Social,,10296.0,10296.0,0.0
500E0600012-2026.500E0600012.01.0003-90005-2026-2026.000110.31101.01-2026,Porto Livre Importação e Exportação Ltda,"Secretaria de Estado da Agricultura, Abastecimento, Aquicultura e Pesca",Pregão Eletrônico,123000.0,123000.0,0.0
055E0500001-2025.055E0500001.09.0013-000093-2025,L S MATERIAIS E EQUIPAMENTOS LTDA,Fundo Municipal de Saúde de Pinheiros,,5344.0,6663.0,24.68188622754491
055E0500001-2025.055E0500001.09.0013-000091-2025,NERO COMERCIO E SERVICOS LTDA,Fundo Municipal de Saúde de Pinheiros,,42031.2,52522.51,24.960767239574423
055E0500001-2025.055E0500001.09.0013-000092-2025,BENAYR BOZZI - ME,Fundo Municipal de Saúde de Pinheiros,,2002.5,2445.66,22.130337078651678
055E0500001-2025.055E0500001.09.0015-000096-2025,NETPRIME SOLUÇÕES EM TECNOGIA LTDA,Fundo Municipal de Saúde de Pinheiros,,46000.0,57500.0,25.0
500E0600012-2026.500E0600012.01.0003-90005-2026-2026.000088.31101.01-2026,Porto Livre Importação e Exportação Ltda,"Secretaria de Estado da Agricultura, Abastecimento, Aquicultura e Pesca",Pregão Eletrônico,123000.0,123000.0,0.0
500E0600012-2026.500E0600012.01.0003-90005-2026-2026.000083.31101.01-2026,Porto Livre Importação e Exportação Ltda,"Secretaria de Estado da Agricultura, Abastecimento, Aquicultura e Pesca",Pregão Eletrônico,123000.0,123000.0,0.0
500E0600012-2026.500E0600012.01.0003-90005-2026-2026.000087.31101.01-2026,Porto Livre Importação e Exportação Ltda,"Secretaria de Estado da Agricultura, Abastecimento, Aquicultura e Pesca",Pregão Eletrônico,123000.0,123000.0,0.0
500E0600012-2026.500E0600012.01.0003-90005-2026-2026.000091.31101.01-2026,Porto Livre Importação e Exportação Ltda,"Secretaria de Estado da Agricultura, Abastecimento, Aquicultura e Pesca",Pregão Eletrônico,123000.0,123000.0,0.0
500E0600012-2026.500E0600012.01.0003-90005-2026-2026.000082.31101.01-2026,Porto Livre Importação e Exportação Ltda,"Secretaria de Estado da Agricultura, Abastecimento, Aquicultura e Pesca",Pregão Eletrônico,123000.0,123000.0,0.0
500E0600012-2026.500E0600012.01.0003-90005-2026-2026.000094.31101.01-2026,Porto Livre Importação e Exportação Ltda,"Secretaria de Estado da Agricultura, Abastecimento, Aquicultura e Pesca",Pregão Eletrônico,123000.0,123000.0,0.0
055E0500001-2025.055E0500001.10.0001-000089-2025,HUMANING CAPACITAÇÕES E PALESTRAS - ME,Fundo Municipal de Saúde de Pinheiros,,16000.0,16000.0,0.0
055E0500002-2025.055E0500002.01.0010-000054-2025-000067-2025,BENAYR BOZZI - ME,Fundo Municipal de Assistência Social de Pinheiros,Pregão Eletrônico,12926.5,14826.5,14.698487602986113
055E0500002-2025.055E0500002.01.0010-000054-2025-000074-2025,MAQFORT MAQUINAS E EQUIPAMENTOS EIRELI,Fundo Municipal de Assistência Social de Pinheiros,Pregão Eletrônico,3679.32,4745.32,28.972744963743285
055E0500002-2025.055E0500002.09.0002-000032-2025,AFRT PECAS E ACESSORIOS AUTOM LTDA ME,Fundo Municipal de Assistência Social de Pinheiros,,26600.0,26600.0,0.0
055E0500002-2025.055E0500002.09.0004-000029-2025,GUSSON COMERCIO DE GAS LTDA EPP,Fundo Municipal de Assistência Social de Pinheiros,,11724.0,26379.0,125.0
055E0500002-2025.055E0500002.10.0001-000011-2025,VALDETE EXALTACAO GOMES,Fundo Municipal de Assistência Social de Pinheiros,,37800.0,75600.0,100.0
055E0700001-2025.055E0700001.01.0012-000006-2025-000039-2025,BENAYR BOZZI - ME,Prefeitura Municipal de Pinheiros,Pregão Eletrônico,138930.0,138930.0,0.0
055E0700001-2025.055E0700001.01.0040-000014-2025-000111-2025,SG MATERIAL DE CONSTRUCAO E CONSTRUTORA CIVIL EIRE,Prefeitura Municipal de Pinheiros,Concorrência,214871.69,265483.74,23.55454550573879
055E0700001-2025.055E0700001.09.0009-000032-2025,PLAY MÓVEL SERVIÇOS DE INTERNET LTDA,Prefeitura Municipal de Pinheiros,,3665.76,7432.39,102.75168041552092
055E0700001-2025.055E0700001.09.0011-000037-2025,PINHEIROS CONSTRUTORA LTDA,Prefeitura Municipal de Pinheiros,,41705.93,44359.88,6.363483562169689
055E0700001-2025.055E0700001.09.0012-000034-2025,NANKIN ARQUITETURA COMUNICAÇÃO LTDA,Prefeitura Municipal de Pinheiros,,60991.2,124583.3,104.26438568186886
055E0700001-2025.055E0700001.09.0018-000074-2025,MAPFRE SEGUROS GERAIS S.A,Prefeitura Municipal de Pinheiros,,30000.0,2500.0,-91.66666666666666
500E0600022-2026.500E0600022.16.0008-341-2024-2026.000069.45101.01-2026,MOTOROLA SOLUTIONS LTDA,Secretaria de Estado da Segurança Pública e Defesa Social,,4692000.0,4692000.0,0.0
055E0700001-2025.055E0700001.10.0005-000013-2025,VALDETE EXALTACAO GOMES,Prefeitura Municipal de Pinheiros,,36000.0,36000.0,0.0
055E0700001-2025.055E0700001.16.0002-090017-2024-000052-2025,L S MATERIAIS E EQUIPAMENTOS LTDA,Prefeitura Municipal de Pinheiros,,272610.0,340762.5,25.0
055E0700001-2025.055E0700001.16.0004-000019-2024-000057-2025,MAIS ESTRUTURA LOCACAO DE TENDAS E BRINQUEDOS EIRE,Prefeitura Municipal de Pinheiros,,986000.0,1096000.0,11.156186612576064
056E0500001-2025.056E0500001.16.0002-000005-2025-000004-2025,AUTOBEL COMERCIO DE PECAS E SERVICOS LTDA,Fundo Municipal de Saúde de Piúma,,200217.68,400435.36,100.0
056E0700001-2025.056E0700001.01.0002-000006-2025-000122-2025,LINK CARD ADMINISTRADORA DE BENEFÍCIOS EIRELI,Prefeitura Municipal de Piúma,Pregão Eletrônico,1219533.6,2439067.2,100.0
056E0700001-2025.056E0700001.01.0002-000006-2025-000006-2025,LINK CARD ADMINISTRADORA DE BENEFÍCIOS EIRELI,Prefeitura Municipal de Piúma,Pregão Eletrônico,305716.98,611433.96,100.0
056E0700001-2025.056E0700001.01.0020-000031-2025-000136-2025,KADOSH LOCACAO TRANSPORTE E TURISMO LTDA,Prefeitura Municipal de Piúma,Pregão Eletrônico,57204.0,114408.0,100.0
500M1300001-2026.500M1300001.01.0006-90008-2026-CT022/2026-2026,UP ELEVADORES LTDA ME,Ministério Público do Estado do Espírito Santo,Pregão Eletrônico,70776.0,86976.0,22.88911495422177
500T1500001-2026.500T1500001.16.0001-90025-2025-8-2026,TORINO INFORMATICA LTDA..,Tribunal de Contas do Estado do Espírito Santo,,408120.0,408120.0,0.0
056E0700001-2025.056E0700001.16.0008-000005-2025-000093-2025,AUTOBEL COMERCIO DE PECAS E SERVICOS LTDA,Prefeitura Municipal de Piúma,,1799396.24,3598792.48,100.0
056L0200001-2025.056L0200001.09.0010-000004-2025,"INSTITUTO PARA O DESENVOLVIMENTO DE ENSINO, PESQUISA E INOVAÇÃO- IDEPI",Câmara Municipal de Piúma,,64900.0,80995.2,24.799999999999994
057E0500001-2025.057E0500001.02.0002-000002-2025-000020-2026,POSTO DEL SANTO  CIA LTDA,Fundo Municipal de Saúde de Ponto Belo,Pregão Presencial,314000.37,342616.02,9.113253592662971
057E0500001-2025.057E0500001.02.0002-000002-2025-000003-ARP-2025,POSTO DEL SANTO  CIA LTDA,Fundo Municipal de Saúde de Ponto Belo,Pregão Presencial,321480.0,509261.43,58.41154348637551
057E0500001-2025.057E0500001.02.0008-000006-2025-000036-ARP-2025,MINI PREÇO COMERCIO LTDA,Fundo Municipal de Saúde de Ponto Belo,Pregão Presencial,131709.3,176803.07,34.237346945128415
057E0500001-2025.057E0500001.02.0008-000006-2025-000035-ARP-2025,TIAGO DE SOUZA QUINTINO ME,Fundo Municipal de Saúde de Ponto Belo,Pregão Presencial,169860.3,222327.06,30.88818281846907
